TYPE,SITE_ID,SITE_PID,SITE_TYPE,NAME_ENG,NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,REALM,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,GOVSUBTYPE,OWN_TYPE,OWNSUBTYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,PRNT_ISO3,ISO3,SUPP_INFO,CONS_OBJ,INLND_WTRS,OECM_ASMT
Point,555636317,555636317,PA,Cerro Currumahuida,Cerro Currumahuida,Reserva Forestal,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,,32.5,,Not Applicable,0,Designated,1982,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555636318,555636318,PA,Cerro De La Ventana,Cerro De La Ventana,Monumento Natural,Nature Monument,National,Not Reported,Not Applicable,Terrestrial,0,,6.8,,Not Applicable,0,Designated,1995,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555636319,555636319,PA,Cerro Pirque,Cerro Pirque,Parque Provincial,Provincial Park,National,Not Reported,Not Applicable,Terrestrial,0,,7.7,,Not Applicable,0,Designated,1993,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555636320,555636320,PA,Cerro San Bernardo,Cerro San Bernardo,Reserva Municipal,Municipal Reserve,National,Not Reported,Not Applicable,Terrestrial,0,,0,,Not Applicable,0,Designated,1991,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555636321,555636321,PA,Colonias Unidas,Colonias Unidas,Reserva de Uso Múltiple,Multiple Use Reserve,National,Not Reported,Not Applicable,Terrestrial,0,,50.42,,Not Applicable,0,Designated,2003,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555636322,555636322,PA,El Cachape,El Cachape,Refugio Privado de Vida Silvestre,Private Wildlife Refuge,National,Not Reported,Not Applicable,Terrestrial,0,,17.5,,Not Applicable,0,Designated,1990,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555636323,555636323,PA,El Mangrullo,El Mangrullo,Refugio Natural Privado,Private Nature Refuge,National,Not Reported,Not Applicable,Terrestrial,0,,180,,Not Applicable,0,Designated,2006,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555636324,555636324,PA,El Puelo,El Puelo,Reserva Forestal,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,,0.6,,Not Applicable,0,Designated,1955,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555636325,555636325,PA,El Tabaquillo - Mogote Bayo,El Tabaquillo - Mogote Bayo,Reserva Privada,Private Reserve,National,Not Reported,Not Applicable,Terrestrial,0,,2.5,,Not Applicable,0,Designated,1991,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555636326,555636326,PA,El Talar,El Talar,Reserva Privada,Private Reserve,National,Not Reported,Not Applicable,Terrestrial,0,,1.8,,Not Applicable,0,Designated,2005,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555636327,555636327,PA,Escuela Justo De Urquiza,Escuela Justo De Urquiza,Reserva de Uso Múltiple,Multiple Use Reserve,National,Not Reported,Not Applicable,Terrestrial,0,,0.16,,Not Applicable,0,Designated,1992,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555636329,555636329,PA,General San Martín,General San Martín,Parque Escolar Rural,Rural School Park,National,Not Reported,Not Applicable,Terrestrial,0,,6,,Not Applicable,0,Designated,1950,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555636330,555636330,PA,General Belgrano,General Belgrano,Reserva Forestal,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,,15.05,,Not Applicable,0,Designated,1948,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555636331,555636331,PA,General Obligado,General Obligado,Reserva Forestal,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,,34.47,,Not Applicable,0,Designated,1948,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555636332,555636332,PA,Guasamayo,Guasamayo,Parque Provincial,Provincial Park,National,Not Reported,Not Applicable,Terrestrial,0,,90,,Not Applicable,0,Designated,1963,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555636333,555636333,PA,Ibatin,Ibatin,Parque Provincial,Provincial Park,National,Not Reported,Not Applicable,Terrestrial,0,,1.2,,Not Applicable,0,Designated,1995,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555636334,555636334,PA,Isla Caraguatay,Isla Caraguatay,Parque Provincial,Provincial Park,National,Not Reported,Not Applicable,Terrestrial,0,,0.32,,Not Applicable,0,Designated,1979,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555636335,555636335,PA,Isla de los Pájaros,Isla de los Pájaros,Reserva Natural Turística,Natural Tourist Reserve,National,Not Reported,Not Applicable,Marine,0,,0.23,,Not Reported,0,Designated,1967,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Point,555636336,555636336,PA,Islas De San Felipe,Islas De San Felipe,Reserva Natural,Nature Reserve,National,Not Reported,Not Applicable,Terrestrial,0,,0.05,,Not Applicable,0,Designated,1990,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555636338,555636338,PA,"Las Piedras, Camping Tomavieja y Balneario Thompson","Las Piedras, Camping Tomavieja y Balneario Thompson",Paisaje Protegido,Protected Landscape,National,Not Reported,Not Applicable,Terrestrial,0,,3.36,,Not Applicable,0,Designated,1987,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555636339,555636339,PA,La Florida R.,La Florida R.,Reserva Provincial de Flora y Fauna,Provincial Flora and Fauna Reserve,National,Not Reported,Not Applicable,Terrestrial,0,,3.47,,Not Applicable,0,Designated,1984,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555636340,555636340,PA,La Laguna,La Laguna,Zona de Res. de Fauna Silvestre,Wildlife Area,National,Not Reported,Not Applicable,Terrestrial,0,,0,,Not Applicable,0,Designated,1991,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555636341,555636341,PA,Lago Guacho,Lago Guacho,Reserva Forestal,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,,10,,Not Applicable,0,Designated,1986,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555636342,555636342,PA,Laguna Carri Laufquen,Laguna Carri Laufquen,Parque Público Turístico,Public Tourist Park,National,Not Reported,Not Applicable,Terrestrial,0,,7,,Not Applicable,0,Designated,1959,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555636343,555636343,PA,Laguna de los Padres,Laguna de los Padres,Reserva Botánica,Botanical Reserve,National,Not Reported,Not Applicable,Terrestrial,0,,0.96,,Not Applicable,0,Designated,1949,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555636345,555636345,PA,Las Dos Hermanas,Las Dos Hermanas,Refugio Privado de Vida Silvestre,Private Wildlife Refuge,National,Not Reported,Not Applicable,Terrestrial,0,,9.6,,Not Applicable,0,Designated,1989,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555636346,555636346,PA,Las Horquetas,Las Horquetas,Reserva Forestal,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,,25,,Not Applicable,0,Designated,1989,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555636347,555636347,PA,Litoral Chaqueño,Litoral Chaqueño,Parque Provincial,Provincial Park,National,Not Reported,Not Applicable,Terrestrial,0,,100,,Not Applicable,0,Designated,1970,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555636348,555636348,PA,Merced De Altapauca,Merced De Altapauca,Refugio Privado Vida Silvestre,Private Wildlife Refuge,National,VI,Not Applicable,Terrestrial,0,,6.23,,Not Applicable,0,Designated,2004,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555636351,555636351,PA,Paso Viejo,Paso Viejo,Refugio de Vida Silvestre,Wildlife Refuge,National,Not Reported,Not Applicable,Terrestrial,0,,17.4,,Not Applicable,0,Designated,2005,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555636352,555636352,PA,Potrero De San Lorenzo,Potrero De San Lorenzo,Reserva Natural,National Reserve,National,VI,Not Applicable,Terrestrial,0,,180,,Not Applicable,0,Designated,2015,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555636353,555636353,PA,Presidencia De La Plaza,Presidencia De La Plaza,Reserva Forestal,Forest Reserve,National,Not Reported,Not Applicable,Terrestrial,0,,22.5,,Not Applicable,0,Designated,1935,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555636354,555636354,PA,Presidencia Roque Sáenz Peña,Presidencia Roque Sáenz Peña,Reserva de Uso Múltiple,Multiple Use Reserve,National,Not Reported,Not Applicable,Terrestrial,0,,1.8,,Not Applicable,0,Designated,2001,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555636355,555636355,PA,Punta Delgada,Punta Delgada,Reserva Natural Turística,Natural Tourist Reserve,National,Not Reported,Not Applicable,Marine,0,,28.29,,Not Reported,0,Designated,1969,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Point,555636356,555636356,PA,Punta Norte,Punta Norte,Reserva Natural Turística,Natural Tourist Reserve,National,Not Reported,Not Applicable,Marine,0,,0.06,,Not Reported,0,Designated,1967,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Point,555636357,555636357,PA,Punta Pirámides,Punta Pirámides,Reserva Natural Turística,Natural Tourist Reserve,National,Not Reported,Not Applicable,Marine,0,,1.32,,Not Reported,0,Designated,1974,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Point,555636358,555636358,PA,Quebracho de la Legua,Quebracho de la Legua,Reserva Natural,National Reserve,National,Not Reported,Not Applicable,Terrestrial,0,,22.42,,Not Applicable,0,Designated,1979,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555636359,555636359,PA,Rincon del Iguazú,Rincon del Iguazú,Refugio Privado de Vida Silvestre,Private Wildlife Refuge,National,Not Reported,Not Applicable,Terrestrial,0,,5.5,,Not Applicable,0,Designated,1996,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555636360,555636360,PA,Salto Kuppers,Salto Kuppers,Parque Natural Municipal,Municipal Nature Park,National,Not Reported,Not Applicable,Terrestrial,0,,0.64,,Not Applicable,0,Designated,1995,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555636361,555636361,PA,San Martín Del Alto Negro,San Martín Del Alto Negro,Refugio Privado de Vida Silvestre,Private Wildlife Refuge,National,VI,Not Applicable,Terrestrial,0,,452,,Not Applicable,0,Designated,1995,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555636362,555636362,PA,Santa Teresa,Santa Teresa,Refugio Privado de Vida Silvestre,Private Wildlife Refuge,National,VI,Not Applicable,Terrestrial,0,,750,,Not Applicable,0,Designated,2004,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555636363,555636363,PA,Sierra de los Comechingones,Sierra de los Comechingones,Unidad de Conservación,Conservation Unit,National,Not Reported,Not Applicable,Terrestrial,0,,311,,Not Applicable,0,Designated,2003,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555636365,555636365,PA,Vaquerías,Vaquerías,Reserva Natural,National Reserve,National,VI,Not Applicable,Terrestrial,0,,3.8,,Not Applicable,0,Designated,1991,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555636366,555636366,PA,Vira Pita,Vira Pita,Parque Natural Provincial,Municipal Nature Park,National,Not Reported,Not Applicable,Terrestrial,0,,6.15,,Not Applicable,0,Designated,1963,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555636367,555636367,PA,Yacutinga,Yacutinga,Refugio Privado de Vida Silvestre,Private Wildlife Refuge,National,Not Reported,Not Applicable,Terrestrial,0,,5.5,,Not Applicable,0,Designated,2000,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555636368,555636368,PA,Yuqueri,Yuqueri,Reserva Privada,Private Reserve,National,VI,Not Applicable,Terrestrial,0,,1,,Not Applicable,0,Designated,2005,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Point,555636369,555636369,PA,Zona Protección de Aves Silvestres,Zona Protección de Aves Silvestres,Paisaje Protegido,Protected Landscape,National,Not Reported,Not Applicable,Terrestrial,0,,0.98,,Not Applicable,0,Designated,1993,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1852,ARG,ARG,Not Applicable,Not Applicable,Not Reported,Not Applicable
